LAT,LON,PLACE,YEAR,MONTH,DAY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,TEMPERATURE,WS10M_RANGE,WS10M_MIN,WS10M_MAX,WS10M
23.79831,86.44081,DHANBAD,2018,8,18,0.17,20.66,82.15,96.82,7.59,28.71,25.1,25.04,32.34,24.74,28.38,2.53,1.04,3.57,2.1
23.79831,86.44081,DHANBAD,2018,8,19,10.15,21.86,84.53,96.71,5.34,28.61,26,25.97,31.35,26.01,28.83,2.51,0.59,3.1,1.89
23.79831,86.44081,DHANBAD,2018,8,20,22.46,21.52,88.76,96.78,5.59,27.85,25.72,25.72,30.78,25.19,27.74,4.39,2.05,6.44,4.83
23.79831,86.44081,DHANBAD,2018,8,21,4.34,20.76,85.97,96.95,6.68,28.13,25.16,25.15,31.34,24.66,27.7,3.02,1.51,4.52,3.01
23.79831,86.44081,DHANBAD,2018,8,22,8.99,20.73,85.15,96.98,5.07,27.98,25.16,25.13,30.54,25.47,27.85,0.92,0.42,1.35,0.82
23.79831,86.44081,DHANBAD,2018,8,23,2.99,20.26,84.72,97.02,5.52,27.49,24.78,24.75,30.09,24.57,27.55,1.72,0.22,1.94,1.05
23.79831,86.44081,DHANBAD,2018,8,24,2.45,20.88,84.89,96.96,6.27,28.15,25.27,25.25,31.47,25.2,28.02,1.64,0.88,2.52,1.75
23.79831,86.44081,DHANBAD,2018,8,25,15.72,21.08,88.29,96.91,5.56,27.53,25.4,25.4,30.66,25.1,27.5,1.76,1.02,2.78,1.83
23.79831,86.44081,DHANBAD,2018,8,26,12.2,20.83,88.9,96.83,5.48,27.23,25.18,25.19,30.46,24.98,27.17,2.7,1.1,3.8,2.51
23.79831,86.44081,DHANBAD,2018,8,27,4.73,20.85,89.52,96.9,5.19,27.07,25.21,25.22,29.91,24.71,27.08,4.66,1.74,6.4,4.07
23.79831,86.44081,DHANBAD,2018,8,28,15.59,21.54,90.68,97.04,4.58,27.38,25.77,25.79,30.3,25.72,27.44,3.07,2.68,5.75,4.28
23.79831,86.44081,DHANBAD,2018,8,29,6.33,20.53,85.66,97.19,7.01,27.95,25.02,25.01,31.31,24.3,27.62,1.34,1.86,3.2,2.53
23.79831,86.44081,DHANBAD,2018,8,30,19.08,20.77,85.21,97.07,6.69,28.03,25.2,25.17,31.26,24.57,27.88,2.21,0.15,2.36,1.51
23.79831,86.44081,DHANBAD,2018,8,31,13.93,20.84,85.11,97.08,5.85,27.95,25.26,25.24,31.25,25.4,27.96,2.76,0.04,2.8,1.22
23.79831,86.44081,DHANBAD,2018,9,1,10.06,20,87.25,97.19,6.28,26.93,24.58,24.57,30.29,24.01,26.86,2.33,1.46,3.79,2.37
23.79831,86.44081,DHANBAD,2018,9,2,20.73,20.03,89.36,97.19,4.27,26.49,24.59,24.61,28.97,24.7,26.49,3.02,0.27,3.3,1.74
23.79831,86.44081,DHANBAD,2018,9,3,8.5,20.06,89.5,97.15,5.25,26.56,24.61,24.61,29.27,24.03,26.48,2,0.59,2.59,1.32
23.79831,86.44081,DHANBAD,2018,9,4,2.63,20.2,88.1,97.21,5.58,26.89,24.74,24.74,29.78,24.2,26.87,2,1.42,3.42,2.36
23.79831,86.44081,DHANBAD,2018,9,5,26.01,20.43,90.16,97.06,4.82,26.4,24.9,24.91,29.25,24.42,26.65,1.99,0.44,2.43,1.64
23.79831,86.44081,DHANBAD,2018,9,6,11.51,20.55,89.75,96.9,6.23,26.74,24.96,24.95,30.41,24.18,26.79,6.76,0.98,7.74,5.1
23.79831,86.44081,DHANBAD,2018,9,7,12.44,20.09,90.44,97.13,6.04,26.22,24.63,24.63,29.77,23.73,26.32,6.56,3.69,10.26,7.09
23.79831,86.44081,DHANBAD,2018,9,8,0.28,20.21,86.12,97.43,7.39,27.7,24.8,24.79,31.16,23.78,27.31,1.46,1.86,3.32,2.46
23.79831,86.44081,DHANBAD,2018,9,9,0.12,20.64,87.01,97.54,6.31,27.74,25.17,25.16,31.08,24.76,27.51,1.18,1.8,2.98,2.4
23.79831,86.44081,DHANBAD,2018,9,10,6.17,20.56,93.14,97.71,3.84,26.2,25.1,25.12,28.34,24.5,26.31,1.78,1.59,3.38,2.28
23.79831,86.44081,DHANBAD,2018,9,11,4.91,19.48,88.09,97.71,6.27,26.27,24.23,24.22,29.79,23.52,26.35,0.96,2,2.96,2.5
23.79831,86.44081,DHANBAD,2018,9,12,0.68,19.67,84.46,97.48,7.52,27.14,24.37,24.35,31.29,23.78,27.19,1.74,1.97,3.71,2.73
23.79831,86.44081,DHANBAD,2018,9,13,4.96,19.92,86.65,97.39,5.87,26.63,24.55,24.55,30.34,24.47,26.95,3.1,1.21,4.3,2.59
23.79831,86.44081,DHANBAD,2018,9,14,10.52,19.78,83.42,97.55,6.1,27.27,24.49,24.46,30.55,24.45,27.51,1.39,0.77,2.16,1.6
23.79831,86.44081,DHANBAD,2018,9,15,7.13,19.55,83.05,97.66,6.71,27.24,24.31,24.28,30.6,23.89,27.4,2.54,0.37,2.91,1.69
23.79831,86.44081,DHANBAD,2018,9,16,1.77,19.27,84.78,97.53,6.11,26.69,24.04,24.02,29.99,23.88,26.79,1.86,0.9,2.76,1.9
23.79831,86.44081,DHANBAD,2018,9,17,0.45,18.78,83.35,97.39,7.2,26.44,23.61,23.57,30.54,23.35,26.62,2.01,1.87,3.89,2.71
23.79831,86.44081,DHANBAD,2018,9,18,0,18.47,80.82,97.39,8.87,26.81,23.35,23.29,31.58,22.71,26.86,0.98,2.13,3.11,2.54
23.79831,86.44081,DHANBAD,2018,9,19,6.38,18.76,81.46,97.39,8.71,26.99,23.6,23.53,31.45,22.74,26.99,1.07,1.73,2.81,2.27
23.79831,86.44081,DHANBAD,2018,9,20,7.59,20.08,92.96,97.39,3.37,25.67,24.65,24.67,27.46,24.09,25.89,4.29,1.65,5.94,4.31
23.79831,86.44081,DHANBAD,2018,9,21,6.75,19.64,93.14,97.6,4.33,25.31,24.32,24.35,28.01,23.69,25.53,2.86,5.08,7.94,6.18
23.79831,86.44081,DHANBAD,2018,9,22,2.21,18.96,91.67,98.05,4.66,25.22,23.82,23.84,28.07,23.41,25.28,4.58,2.02,6.61,4.35
23.79831,86.44081,DHANBAD,2018,9,23,0.14,18.64,83.65,98.08,8.24,26.64,23.6,23.57,30.83,22.59,26.55,1.64,1.61,3.25,2.28
23.79831,86.44081,DHANBAD,2018,9,24,0.01,18.81,80.75,97.85,8.05,27.11,23.73,23.68,31.38,23.34,27.27,1.44,1.74,3.18,2.37
23.79831,86.44081,DHANBAD,2018,9,25,2.24,19.29,83.3,97.68,6.42,26.94,24.09,24.06,30.35,23.93,27.13,1.47,1.05,2.52,1.76
23.79831,86.44081,DHANBAD,2018,9,26,1.89,18.22,81.29,97.65,5.64,26.12,23.17,23.11,29.58,23.94,26.58,1.72,0.73,2.46,1.81
23.79831,86.44081,DHANBAD,2018,9,27,0.13,17.84,78.66,97.73,8.16,26.43,22.85,22.78,31.02,22.85,26.8,1.35,0.97,2.32,1.83
23.79831,86.44081,DHANBAD,2018,9,28,0.52,18.43,79.31,97.8,8.28,26.9,23.39,23.31,31.24,22.96,27.22,1.69,0.84,2.53,1.76
23.79831,86.44081,DHANBAD,2018,9,29,0.01,18.01,80.57,97.81,9.02,26.39,23.01,22.95,31.5,22.48,26.56,1.45,1.76,3.21,2.55
23.79831,86.44081,DHANBAD,2018,9,30,0,16.45,77.69,97.8,9.73,25.29,21.55,21.48,31.16,21.43,25.67,1.32,2.38,3.7,2.94
23.79831,86.44081,DHANBAD,2018,10,1,0,15.75,72.6,97.84,11.73,25.59,20.88,20.75,32.08,20.36,26.08,1.85,1.19,3.04,2.14
23.79831,86.44081,DHANBAD,2018,10,2,0,16.96,78.39,97.88,9.85,25.78,22.06,21.98,31.31,21.46,26.04,0.97,2.04,3.01,2.49
23.79831,86.44081,DHANBAD,2018,10,3,0,16.94,79.41,97.88,9.77,25.45,22.03,21.96,30.8,21.03,25.8,1.73,1.68,3.41,2.53
23.79831,86.44081,DHANBAD,2018,10,4,0.11,16.1,73.12,97.98,9.94,25.53,21.27,21.15,31.15,21.21,26.36,2.24,0.7,2.94,2.04
23.79831,86.44081,DHANBAD,2018,10,5,0.1,16.07,75.26,98.02,10.07,25.26,21.23,21.12,30.94,20.87,25.85,0.98,1.5,2.48,2.03
23.79831,86.44081,DHANBAD,2018,10,6,0,15.95,77.54,98,10.01,24.79,21.08,20.99,30.39,20.38,25.21,1.22,1.89,3.11,2.48
23.79831,86.44081,DHANBAD,2018,10,7,0,15.66,74.67,97.97,10.24,24.81,20.8,20.69,30.53,20.3,25.54,2.76,0.39,3.15,2.17
23.79831,86.44081,DHANBAD,2018,10,8,0,15.09,70.87,97.9,10.32,24.85,20.21,20.08,30.64,20.31,25.78,2.22,0.37,2.59,1.79
23.79831,86.44081,DHANBAD,2018,10,9,0,13.42,66.2,97.84,10.64,24.06,18.35,18.21,30.74,20.1,24.96,1.92,0.75,2.67,1.9
23.79831,86.44081,DHANBAD,2018,10,10,4.59,14.79,79.78,97.84,9.44,23.14,19.82,19.74,28.77,19.33,23.46,4.06,0.91,4.97,2.92
23.79831,86.44081,DHANBAD,2018,10,11,8.44,16.96,91.9,97.86,4.37,23.3,21.96,21.99,26.16,21.79,23.37,3.55,2.03,5.58,3.76
23.79831,86.44081,DHANBAD,2018,10,12,14.34,16.91,93.44,97.9,3.21,22.97,21.92,21.95,25.05,21.84,23.05,3.45,2.47,5.91,4.18
23.79831,86.44081,DHANBAD,2018,10,13,4.82,16.38,87.98,97.84,6.41,23.37,21.41,21.42,27.35,20.93,23.51,6.68,1.54,8.22,5.57
23.79831,86.44081,DHANBAD,2018,10,14,0,14.69,79.04,98.05,9.71,23.27,19.75,19.7,28.88,19.16,23.54,2.23,1.76,3.99,2.69
23.79831,86.44081,DHANBAD,2018,10,15,0,13.28,73.03,98.18,11.26,22.57,18.21,18.11,29.16,17.9,23.22,1.34,1.9,3.23,2.55
23.79831,86.44081,DHANBAD,2018,10,16,0,12.02,67.51,98.19,12.1,21.61,16.65,16.52,28.65,16.55,22.87,2.72,0.22,2.94,2.16
23.79831,86.44081,DHANBAD,2018,10,17,0,12.66,68.4,98.04,12.54,22.36,17.45,17.29,29.55,17.01,23.49,2.45,0.34,2.78,1.9
23.79831,86.44081,DHANBAD,2018,10,18,0,14.66,75.31,97.96,10.78,23.63,19.73,19.63,30.22,19.44,24.3,1.98,1.62,3.6,2.63
23.79831,86.44081,DHANBAD,2018,10,19,0,13.8,69.64,98.07,11.21,23.54,18.82,18.7,29.98,18.77,24.62,2.58,0.38,2.96,2.11
23.79831,86.44081,DHANBAD,2018,10,20,0,13.7,71.85,98.19,11.19,23.1,18.71,18.58,30.13,18.94,24,1.7,1.67,3.37,2.66
23.79831,86.44081,DHANBAD,2018,10,21,0,12.53,67.68,98.26,11.95,22.42,17.32,17.18,29.61,17.66,23.53,2.4,1.28,3.67,2.63
23.79831,86.44081,DHANBAD,2018,10,22,0,13.31,69.32,98.14,11.62,22.99,18.26,18.12,29.91,18.29,24.12,2.37,0.82,3.19,2.15
23.79831,86.44081,DHANBAD,2018,10,23,0.32,13.43,69.22,98.14,10.5,23.17,18.4,18.27,29.41,18.91,24.28,2.95,0.49,3.45,2.03
23.79831,86.44081,DHANBAD,2018,10,24,0.43,11.28,65.69,98.21,11.18,21.26,15.67,15.53,28.34,17.16,22.29,1.92,1.61,3.53,2.61
23.79831,86.44081,DHANBAD,2018,10,25,0,10.25,63.15,98.36,13.57,20.26,14.21,14.06,28.44,14.87,21.4,1.75,1.63,3.38,2.52
23.79831,86.44081,DHANBAD,2018,10,26,0,9.9,58.06,98.44,12.11,20.07,13.69,13.55,27.84,15.73,22.23,3.21,0.16,3.37,2.05
23.79831,86.44081,DHANBAD,2018,10,27,0,11.34,64.63,98.44,11.49,21.04,15.8,15.55,27.87,16.38,22.69,2.84,0.21,3.05,1.9
23.79831,86.44081,DHANBAD,2018,10,28,0,12.64,72.57,98.39,11.09,21.97,17.46,17.32,27.97,16.88,22.54,2.44,0.52,2.96,1.67
23.79831,86.44081,DHANBAD,2018,10,29,0.04,13.73,81.3,98.34,7.81,21.78,18.71,18.66,26.56,18.74,22.02,1.81,0.34,2.15,1.56
23.79831,86.44081,DHANBAD,2018,10,30,0.02,14.98,86.82,98.27,8.49,22.36,20.04,20.04,26.94,18.45,22.34,3.06,1.14,4.2,2.44
23.79831,86.44081,DHANBAD,2018,10,31,0,15.17,85.74,98.3,8.91,22.83,20.26,20.25,27.49,18.58,22.76,2.48,1.48,3.96,2.33
23.79831,86.44081,DHANBAD,2018,11,1,0,15.51,81.99,98.28,8.56,23.51,20.64,20.6,28.23,19.67,23.86,2.15,0.52,2.68,1.63
23.79831,86.44081,DHANBAD,2018,11,2,0,14.45,77.83,98.23,9.65,23.14,19.53,19.47,28.28,18.63,23.55,1.47,0.68,2.15,1.71
23.79831,86.44081,DHANBAD,2018,11,3,0,13.77,73.04,98.23,10.84,23.26,18.79,18.71,29.28,18.44,23.82,1.93,0.91,2.84,1.9
23.79831,86.44081,DHANBAD,2018,11,4,0,13.8,72.99,98.18,10.9,23.32,18.81,18.71,29.57,18.66,23.85,1.35,1.27,2.62,2.26
23.79831,86.44081,DHANBAD,2018,11,5,0.01,14.48,73.28,98.12,9.73,23.9,19.58,19.48,30.03,20.3,24.58,2.44,1.15,3.59,2.37
23.79831,86.44081,DHANBAD,2018,11,6,0.74,13.82,73.44,98.17,9.98,23.3,18.83,18.71,28.86,18.88,23.77,1.91,1.13,3.04,2.03
23.79831,86.44081,DHANBAD,2018,11,7,1.1,11.14,71.26,98.38,10.11,20.1,15.48,15.24,26.15,16.04,20.78,2.35,1.31,3.66,2.22
23.79831,86.44081,DHANBAD,2018,11,8,0,9.2,60.8,98.31,11.53,18.96,12.55,12.35,26.41,14.87,20.27,1.54,0.76,2.3,1.56
23.79831,86.44081,DHANBAD,2018,11,9,0,9.09,59.9,98.18,11.39,18.66,12.33,12.18,26.46,15.06,20.28,1.72,0.55,2.27,1.41
23.79831,86.44081,DHANBAD,2018,11,10,0,9.59,66.35,98.23,13.09,18.53,13.17,13.01,26.34,13.26,19.51,1.84,1.25,3.09,2.31
23.79831,86.44081,DHANBAD,2018,11,11,0,10.12,65.78,98.3,12.68,19.07,14,13.85,26.9,14.23,20.52,2.67,0.57,3.24,2.16
23.79831,86.44081,DHANBAD,2018,11,12,0,10.08,66.66,98.19,12.29,18.87,13.93,13.8,26.3,14.01,20.23,2.55,1.04,3.59,2.11
23.79831,86.44081,DHANBAD,2018,11,13,0,10.12,63.8,98,11.8,19.29,13.95,13.81,27.13,15.33,20.96,1.82,0.5,2.32,1.54
23.79831,86.44081,DHANBAD,2018,11,14,0,9.91,62.46,98.05,12.4,19.48,13.64,13.52,27.74,15.34,20.99,2.39,0.27,2.66,1.63
23.79831,86.44081,DHANBAD,2018,11,15,0,10.18,63.18,98.19,14.21,19.87,14.08,13.93,28.96,14.76,21.26,2.23,1.99,4.21,2.93
23.79831,86.44081,DHANBAD,2018,11,16,0,10.15,60.31,98.13,13.67,20.39,14.02,13.87,28.92,15.25,21.96,2.68,0.7,3.38,2.21
23.79831,86.44081,DHANBAD,2018,11,17,0,10.14,65.52,98.12,12.07,19.53,14,13.83,27.44,15.36,20.59,2.01,1.92,3.93,2.92
23.79831,86.44081,DHANBAD,2018,11,18,0,8.19,56.46,98.32,12.38,17.88,10.76,10.59,26.33,13.95,19.59,2.48,0.17,2.65,1.69
23.79831,86.44081,DHANBAD,2018,11,19,0,10.3,66.89,98.45,12.67,19.05,14.3,14.11,26.99,14.33,20.56,1.74,0.26,2,1.15
23.79831,86.44081,DHANBAD,2018,11,20,0,9.09,59.76,98.41,13.94,18.56,12.37,12.21,27.51,13.57,20.36,2.46,0.9,3.36,2.31
23.79831,86.44081,DHANBAD,2018,11,21,0,9.18,60.38,98.49,11.87,18.56,12.54,12.4,26.93,15.06,20.37,1.19,1.27,2.45,1.83
23.79831,86.44081,DHANBAD,2018,11,22,0,9.13,62.54,98.52,12.49,18.4,12.46,12.33,26.33,13.84,19.72,1,1.54,2.54,2.15
23.79831,86.44081,DHANBAD,2018,11,23,0,8.43,62.64,98.53,12.09,17.31,11.25,11.12,25.26,13.17,18.42,0.96,2.24,3.2,2.7
23.79831,86.44081,DHANBAD,2018,11,24,0,8.44,63.19,98.52,13.61,17.21,11.28,11.13,25.62,12.01,18.31,1.61,1.79,3.41,2.54
23.79831,86.44081,DHANBAD,2018,11,25,0,7.74,57.52,98.49,14,16.88,9.96,9.86,25.47,11.47,18.42,2.68,0.47,3.14,1.82
23.79831,86.44081,DHANBAD,2018,11,26,0,8.47,60.34,98.38,13.23,17.24,11.29,11.11,25.5,12.27,19.07,2.17,0.62,2.79,1.62
23.79831,86.44081,DHANBAD,2018,11,27,0,10.18,71.42,98.55,12,18.3,14.12,13.96,25.31,13.31,19.33,2.2,1.12,3.32,2
23.79831,86.44081,DHANBAD,2018,11,28,0,10.7,74.66,98.58,10.4,18.16,14.87,14.8,24.94,14.53,19.42,1.62,0.94,2.56,1.42
23.79831,86.44081,DHANBAD,2018,11,29,0,10.85,74.11,98.62,10.93,18.59,15.1,15.04,25.27,14.34,19.77,2.06,0.24,2.3,1.41
23.79831,86.44081,DHANBAD,2018,11,30,0,10.5,72.4,98.58,10.96,18.43,14.59,14.52,24.99,14.03,19.61,1.71,0.5,2.21,1.34
23.79831,86.44081,DHANBAD,2018,12,1,0,9.86,70.03,98.39,11.29,18.07,13.61,13.52,25.16,13.87,19.12,0.72,1.59,2.31,1.94
23.79831,86.44081,DHANBAD,2018,12,2,0,9.15,65.52,98.29,11.58,17.49,12.46,12.36,24.91,13.34,18.97,2.35,0.35,2.7,1.94
23.79831,86.44081,DHANBAD,2018,12,3,0,8.28,60.21,98.4,12.16,17.09,10.95,10.83,24.75,12.59,18.74,1.92,0.36,2.29,1.28
23.79831,86.44081,DHANBAD,2018,12,4,0,8.57,64.16,98.5,12.3,16.95,11.5,11.36,25.05,12.75,18.3,1.89,0.94,2.82,1.98
23.79831,86.44081,DHANBAD,2018,12,5,0,8.2,67.06,98.33,9.53,15.88,10.8,10.67,22.84,13.31,16.87,1.19,1.42,2.61,2.13
23.79831,86.44081,DHANBAD,2018,12,6,0,7.75,60.21,98.2,13.2,16.28,9.94,9.84,24.7,11.5,17.67,1.97,0.99,2.96,2.17
23.79831,86.44081,DHANBAD,2018,12,7,0,7.2,58.94,98.26,12.91,15.33,8.85,8.71,24.31,11.4,16.85,2.16,0.9,3.06,2.19
23.79831,86.44081,DHANBAD,2018,12,8,0,6.52,58.5,98.44,13.35,14.38,7.42,7.31,23.17,9.82,15.46,1.39,1.49,2.88,2.28
23.79831,86.44081,DHANBAD,2018,12,9,0,6.36,55.88,98.35,13.79,14.11,7.03,6.9,23.39,9.61,15.77,1.3,1.41,2.71,2.2
23.79831,86.44081,DHANBAD,2018,12,10,0,6.85,53.48,98.32,12.98,15.3,8.09,7.91,24.88,11.9,17.61,1.87,0.44,2.31,1.36
23.79831,86.44081,DHANBAD,2018,12,11,0,8.05,66.81,98.32,8.56,14.76,10.53,10.41,20.75,12.19,16.64,3.43,0.56,3.99,1.96
23.79831,86.44081,DHANBAD,2018,12,12,0,8.88,63.81,98.42,11.93,17.43,12.02,11.88,25.36,13.42,18.93,1.45,0.26,1.72,1.06
23.79831,86.44081,DHANBAD,2018,12,13,0,9.43,67.29,98.55,11.22,17.8,12.96,12.86,25.05,13.83,19.07,1.33,0.47,1.81,1.31
23.79831,86.44081,DHANBAD,2018,12,14,0,8.57,67.12,98.7,11.89,17.03,11.52,11.42,24.74,12.85,17.61,1.78,1.98,3.75,2.98
23.79831,86.44081,DHANBAD,2018,12,15,0,6.69,58.12,98.8,13.31,15.49,7.84,7.74,23.59,10.27,16.01,2.36,2.27,4.62,3.55
23.79831,86.44081,DHANBAD,2018,12,16,0,6.88,58.73,98.81,13.17,15.67,8.25,8.06,23.61,10.45,16.28,3.37,1.57,4.95,3.2
23.79831,86.44081,DHANBAD,2018,12,17,20.88,8.39,79.15,98.71,5.48,14.42,11.16,10.89,17.5,12.02,14.7,1.59,2.49,4.08,3.2
23.79831,86.44081,DHANBAD,2018,12,18,18.75,9.9,92.38,98.5,6.3,14.67,13.58,13.62,17.59,11.29,14.82,5.6,2.1,7.7,4.28
23.79831,86.44081,DHANBAD,2018,12,19,0.02,8.79,79.57,98.59,12.7,14.85,11.84,11.81,21.99,9.3,15.32,2.86,0.49,3.35,2.11
23.79831,86.44081,DHANBAD,2018,12,20,0,7.92,73.28,98.57,12.45,14.13,10.3,10.21,21.81,9.36,14.98,1.38,1.35,2.73,2.19
23.79831,86.44081,DHANBAD,2018,12,21,0,6.3,61.81,98.47,14.28,12.87,6.92,6.8,21.78,7.5,14.07,1.76,1.81,3.57,2.58
23.79831,86.44081,DHANBAD,2018,12,22,0,5.51,57.03,98.56,14.75,11.94,5,4.88,21.36,6.62,13.29,1.33,1.97,3.3,2.71
23.79831,86.44081,DHANBAD,2018,12,23,0,5.3,55.63,98.55,15.7,11.59,4.41,4.26,21.78,6.08,13.05,1.34,1.99,3.32,2.9
23.79831,86.44081,DHANBAD,2018,12,24,0,5.32,55.01,98.43,16.47,11.95,4.47,4.31,22.46,5.99,13.28,1.43,2.07,3.5,2.93
23.79831,86.44081,DHANBAD,2018,12,25,0,5.64,57.12,98.35,16.17,12.51,5.29,5.07,22.82,6.64,13.57,2.24,2.11,4.35,3.23
23.79831,86.44081,DHANBAD,2018,12,26,0,5.4,56.46,98.34,15.72,12.14,4.67,4.5,21.97,6.25,13.09,1.45,2.25,3.7,3.04
23.79831,86.44081,DHANBAD,2018,12,27,0,5.5,57.35,98.31,13.91,12.26,4.92,4.65,21.3,7.39,13.12,2.22,2.27,4.49,3.3
23.79831,86.44081,DHANBAD,2018,12,28,0,4.64,52.08,98.37,15.28,11.25,2.48,2.38,21.06,5.78,12,2.75,2.53,5.28,3.82
23.79831,86.44081,DHANBAD,2018,12,29,0,4.65,54.62,98.67,16.26,10.62,2.58,2.45,20.56,4.29,11.38,1.55,2.04,3.59,3.12
23.79831,86.44081,DHANBAD,2018,12,30,0,4.84,57.21,98.81,15.67,10.53,3.19,3.06,20.22,4.55,11.31,1.68,2.12,3.8,3.12
23.79831,86.44081,DHANBAD,2018,12,31,0,5.08,57.13,98.79,16.77,11.11,3.85,3.71,21.3,4.54,12.03,2.49,1.37,3.87,2.75
23.79831,86.44081,DHANBAD,2019,1,1,0,5.19,53.66,98.79,15.89,11.73,4.15,4.07,21.83,5.94,13.34,2.09,1.28,3.37,2.41
23.79831,86.44081,DHANBAD,2019,1,2,0,5.24,49.77,98.77,14.23,12.38,4.26,4.23,22.62,8.39,14.64,2.23,0.36,2.59,1.68
23.79831,86.44081,DHANBAD,2019,1,3,0,5.37,53.19,98.77,15.91,12.38,4.63,4.51,23.25,7.35,13.98,1.13,2.07,3.2,2.74
23.79831,86.44081,DHANBAD,2019,1,4,0,5.61,53.97,98.85,16.08,12.71,5.26,5.18,23.15,7.07,14.43,2,1.27,3.27,2.34
23.79831,86.44081,DHANBAD,2019,1,5,0,5.6,50.85,98.71,13.69,12.87,5.2,5.13,22.36,8.67,15.31,1.32,0.81,2.12,1.67
23.79831,86.44081,DHANBAD,2019,1,6,0,5.93,48.53,98.54,13.8,14.22,5.98,5.92,24.27,10.46,16.91,0.79,0.7,1.49,1.11
23.79831,86.44081,DHANBAD,2019,1,7,0,6.63,54.85,98.39,15.22,14.95,7.63,7.48,25.22,10,16.71,1.77,1.12,2.89,2.25
23.79831,86.44081,DHANBAD,2019,1,8,0,7,64.27,98.36,12.91,14.7,8.45,8.33,22.84,9.93,15.07,2.66,2.42,5.08,3.77
23.79831,86.44081,DHANBAD,2019,1,9,0,6.74,60.67,98.43,13.93,14.67,7.9,7.82,23.32,9.39,15.39,2.48,1.79,4.27,2.92
23.79831,86.44081,DHANBAD,2019,1,10,0,5.35,49.81,98.51,15.02,13.42,4.5,4.48,22.72,7.7,14.89,1.88,1.29,3.17,2.12
23.79831,86.44081,DHANBAD,2019,1,11,0,5.38,47.41,98.58,12.88,13.44,4.59,4.6,22.63,9.75,15.78,1.18,0.33,1.51,0.97
23.79831,86.44081,DHANBAD,2019,1,12,0,5.69,49.13,98.56,13.21,13.98,5.4,5.32,23.29,10.09,16.09,1.36,0.45,1.81,1.26
23.79831,86.44081,DHANBAD,2019,1,13,0,6.46,50.8,98.54,14.3,15.22,7.25,7.09,25.28,10.98,17.54,1.35,0.28,1.63,1.16
23.79831,86.44081,DHANBAD,2019,1,14,0,6.96,57.72,98.39,13.59,15.51,8.36,8.23,24.56,10.97,16.67,2.49,1.31,3.8,2.77
23.79831,86.44081,DHANBAD,2019,1,15,0,5.28,50.16,98.56,14.4,14.05,4.34,4.27,22.92,8.51,14.61,2.66,1.96,4.62,3.22
23.79831,86.44081,DHANBAD,2019,1,16,0,4.33,42.18,98.59,16.1,12.69,1.48,1.53,22.32,6.22,14.23,2.04,0.97,3.01,1.87
23.79831,86.44081,DHANBAD,2019,1,17,0,4.56,41.41,98.38,15.63,13.44,2.15,2.16,23.65,8.01,15.27,1.47,1.33,2.79,2.17
23.79831,86.44081,DHANBAD,2019,1,18,0,4.73,43.85,98.37,16.64,13.6,2.7,2.59,24.39,7.75,14.96,1.32,2.14,3.47,2.85
23.79831,86.44081,DHANBAD,2019,1,19,0,5.21,48.4,98.49,16.99,13.79,4.11,4.05,24.21,7.23,14.92,1.69,1.49,3.18,2.55
23.79831,86.44081,DHANBAD,2019,1,20,0,5.56,48.04,98.51,15.78,14.84,5.05,4.98,24.54,8.76,16.07,1.33,1.51,2.84,2.27
23.79831,86.44081,DHANBAD,2019,1,21,0,6.07,46.37,98.45,14.52,15.73,6.3,6.25,26.01,11.49,17.99,2.35,0.48,2.83,1.88
23.79831,86.44081,DHANBAD,2019,1,22,0,6.81,50.99,98.44,15.9,16.82,8.01,7.9,27.63,11.72,18.3,2.49,0.97,3.46,2.47
23.79831,86.44081,DHANBAD,2019,1,23,0.03,7.5,55.43,98.38,16.5,18.29,9.45,9.3,28.04,11.54,18.48,2.19,1.37,3.55,2.55
23.79831,86.44081,DHANBAD,2019,1,24,1,8.57,59.08,98.49,13.79,19.16,11.49,11.38,27.54,13.75,19.62,1.66,1.11,2.77,1.82
23.79831,86.44081,DHANBAD,2019,1,25,0,8.26,58.56,98.53,12.6,18.59,10.94,10.85,26.79,14.19,19.17,3.2,0.25,3.45,2.42
23.79831,86.44081,DHANBAD,2019,1,26,0.18,8.94,71.04,98.67,10.46,16.68,12.15,12.06,22.88,12.42,17.37,4.75,0.28,5.03,3.03
23.79831,86.44081,DHANBAD,2019,1,27,0.07,8.93,69.78,98.63,12.14,17.92,12.14,12.07,24.7,12.57,17.64,2.43,2.03,4.47,3.13
23.79831,86.44081,DHANBAD,2019,1,28,0,6.98,58.05,98.66,12.08,17.01,8.45,8.31,23.78,11.7,16.67,2.61,2.49,5.1,3.91
23.79831,86.44081,DHANBAD,2019,1,29,0,4.28,40.46,98.65,14.84,14.84,1.29,1.34,23.6,8.76,14.68,2.46,3.22,5.68,4.4
23.79831,86.44081,DHANBAD,2019,1,30,0,3.78,37.38,98.7,18.2,13.41,-0.42,-0.37,23.67,5.46,14.02,2.6,1.97,4.57,3.11
23.79831,86.44081,DHANBAD,2019,1,31,0,3.9,32.35,98.68,15.38,14.55,0,0.12,24.56,9.18,16.76,1.42,0.83,2.24,1.59
23.79831,86.44081,DHANBAD,2019,2,1,0,4.69,35.17,98.52,15.78,16.21,2.53,2.58,26.62,10.84,18.3,2.07,0.25,2.33,1.58
